Year;Age;mx;qx;ax;lx;dx;Lx;Tx;ex
1901;0;0,21441;0,18748;0,33;1e+05;18747,57;87439,128;3811656,292;38,117
1901;1;0,07854;0,07557;0,5;81252,43;6140,283;78182,288;3724217,164;45,835
1901;2;0,04529;0,04428;0,5;75112,147;3326,239;73449,027;3646034,875;48,541
1901;3;0,02788;0,0275;0,5;71785,908;1973,886;70798,965;3572585,848;49,767
1901;4;0,01778;0,01763;0,5;69812,022;1230,52;69196,763;3501786,883;50,16
1901;5;0,00952;0,00947;0,5;68581,503;649,538;68256,734;3432590,12;50,051
1901;6;0,00676;0,00674;0,5;67931,965;457,604;67703,163;3364333,386;49,525
1901;7;0,00553;0,00551;0,5;67474,361;372,115;67288,304;3296630,223;48,858
1901;8;0,00476;0,00475;0,5;67102,246;318,623;66942,935;3229341,919;48,126
1901;9;0,00486;0,00485;0,5;66783,624;323,631;66621,808;3162398,984;47,353
1901;10;0,00479;0,00478;0,5;66459,993;317,676;66301,155;3095777,176;46,581
1901;11;0,00443;0,00442;0,5;66142,317;292,256;65996,189;3029476,02;45,802
1901;12;0,00458;0,00457;0,5;65850,062;300,903;65699,61;2963479,831;45,003
1901;13;0,00468;0,00467;0,5;65549,158;306,053;65396,132;2897780,221;44,208
1901;14;0,00462;0,00461;0,5;65243,105;300,73;65092,74;2832384,089;43,413
1901;15;0,0053;0,00529;0,5;64942,375;343,242;64770,754;2767291,349;42,611
1901;16;0,00577;0,00575;0,5;64599,132;371,693;64413,286;2702520,596;41,835
1901;17;0,00652;0,0065;0,5;64227,439;417,29;64018,794;2638107,31;41,074
1901;18;0,00725;0,00722;0,5;63810,149;460,926;63579,686;2574088,516;40,34
1901;19;0,00743;0,00741;0,5;63349,223;469,17;63114,638;2510508,83;39,63
1901;20;0,00764;0,00761;0,5;62880,053;478,553;62640,776;2447394,192;38,922
1901;21;0,00848;0,00844;0,5;62401,5;526,811;62138,094;2384753,416;38,216
1901;22;0,00883;0,00879;0,5;61874,688;543,941;61602,718;2322615,322;37,537
1901;23;0,0083;0,00826;0,5;61330,747;506,677;61077,409;2261012,604;36,866
1901;24;0,00766;0,00763;0,5;60824,07;464,168;60591,986;2199935,195;36,169
1901;25;0,00778;0,00775;0,5;60359,902;467,517;60126,143;2139343,209;35,443
1901;26;0,00793;0,0079;0,5;59892,385;473,272;59655,749;2079217,066;34,716
1901;27;0,00742;0,00739;0,5;59419,113;439,275;59199,476;2019561,317;33,988
1901;28;0,0079;0,00787;0,5;58979,838;464,394;58747,641;1960361,841;33,238
1901;29;0,00724;0,00722;0,5;58515,445;422,283;58304,303;1901614,2;32,498
1901;30;0,00823;0,00819;0,5;58093,161;475,91;57855,206;1843309,897;31,73
1901;31;0,00856;0,00852;0,5;57617,251;490,859;57371,822;1785454,691;30,988
1901;32;0,00941;0,00937;0,5;57126,392;535,249;56858,768;1728082,869;30,25
1901;33;0,00946;0,00942;0,5;56591,144;533,108;56324,59;1671224,102;29,532
1901;34;0,0099;0,00985;0,5;56058,036;552,343;55781,864;1614899,512;28,808
1901;35;0,01084;0,01078;0,5;55505,693;598,624;55206,381;1559117,648;28,089
1901;36;0,01157;0,01151;0,5;54907,069;631,761;54591,189;1503911,267;27,39
1901;37;0,01229;0,01221;0,5;54275,308;662,728;53943,944;1449320,078;26,703
1901;38;0,01257;0,01249;0,5;53612,58;669,458;53277,851;1395376,134;26,027
1901;39;0,01256;0,01248;0,5;52943,122;660,638;52612,803;1342098,283;25,35
1901;40;0,01417;0,01407;0,5;52282,484;735,615;51914,677;1289485,48;24,664
1901;41;0,01384;0,01375;0,5;51546,869;708,757;51192,491;1237570,803;24,009
1901;42;0,01435;0,01425;0,5;50838,112;724,522;50475,852;1186378,313;23,336
1901;43;0,0142;0,0141;0,5;50113,591;706,45;49760,366;1135902,461;22,667
1901;44;0,01417;0,01407;0,5;49407,141;694,966;49059,658;1086142,095;21,984
1901;45;0,01548;0,01536;0,5;48712,175;748,131;48338,11;1037082,438;21,29
1901;46;0,0156;0,01548;0,5;47964,044;742,26;47592,914;988744,328;20,614
1901;47;0,01668;0,01654;0,5;47221,784;780,966;46831,301;941151,414;19,93
1901;48;0,01774;0,01758;0,5;46440,819;816,493;46032,572;894320,113;19,257
1901;49;0,01935;0,01916;0,5;45624,326;874,191;45187,23;848287,54;18,593
1901;50;0,02242;0,02217;0,5;44750,135;992,03;44254,12;803100,31;17,946
1901;51;0,02095;0,02073;0,5;43758,104;907,125;43304,542;758846,191;17,342
1901;52;0,02324;0,02297;0,5;42850,979;984,428;42358,766;715541,649;16,698
1901;53;0,02357;0,02329;0,5;41866,552;975,169;41378,968;673182,883;16,079
1901;54;0,02455;0,02425;0,5;40891,383;991,771;40395,498;631803,916;15,451
1901;55;0,0284;0,028;0,5;39899,612;1117,151;39341,037;591408,418;14,822
1901;56;0,03205;0,03154;0,5;38782,461;1223,214;38170,854;552067,381;14,235
1901;57;0,03375;0,03319;0,5;37559,247;1246,592;36935,951;513896,527;13,682
1901;58;0,03784;0,03714;0,5;36312,655;1348,575;35638,368;476960,576;13,135
1901;59;0,03846;0,03773;0,5;34964,08;1319,274;34304,443;441322,209;12,622
1901;60;0,04389;0,04295;0,5;33644,806;1445,038;32922,287;407017,765;12,097
1901;61;0,04225;0,04138;0,5;32199,768;1332,422;31533,558;374095,478;11,618
1901;62;0,04654;0,04548;0,5;30867,347;1403,823;30165,435;342561,921;11,098
1901;63;0,04786;0,04674;0,5;29463,524;1377,155;28774,946;312396,485;10,603
1901;64;0,05174;0,05044;0,5;28086,369;1416,579;27378,08;283621,539;10,098
1901;65;0,05946;0,05774;0,5;26669,79;1539,942;25899,819;256243,459;9,608
1901;66;0,06303;0,06111;0,5;25129,848;1535,613;24362,042;230343,64;9,166
1901;67;0,06538;0,06331;0,5;23594,236;1493,708;22847,382;205981,598;8,73
1901;68;0,06957;0,06723;0,5;22100,528;1485,903;21357,577;183134,216;8,286
1901;69;0,0714;0,06894;0,5;20614,625;1421,204;19904,023;161776,64;7,848
1901;70;0,08652;0,08293;0,5;19193,421;1591,779;18397,532;141872,617;7,392
1901;71;0,08559;0,08208;0,5;17601,642;1444,741;16879,272;123475,085;7,015
1901;72;0,09341;0,08924;0,5;16156,902;1441,825;15435,989;106595,813;6,598
1901;73;0,10014;0,09536;0,5;14715,077;1403,289;14013,432;91159,824;6,195
1901;74;0,11101;0,10517;0,5;13311,788;1400,046;12611,765;77146,391;5,795
1901;75;0,12277;0,11567;0,5;11911,741;1377,784;11222,849;64534,627;5,418
1901;76;0,13147;0,12336;0,5;10533,957;1299,516;9884,199;53311,778;5,061
1901;77;0,1508;0,14022;0,5;9234,442;1294,885;8586,999;43427,578;4,703
1901;78;0,17418;0,16023;0,5;7939,556;1272,125;7303,494;34840,579;4,388
1901;79;0,18763;0,17153;0,5;6667,431;1143,692;6095,585;27537,086;4,13
1901;80;0,19668;0,17907;0,5;5523,739;989,117;5029,181;21441,501;3,882
1901;81;0,19548;0,17807;0,5;4534,622;807,488;4130,878;16412,32;3,619
1901;82;0,23905;0,21353;0,5;3727,134;795,852;3329,208;12281,442;3,295
1901;83;0,24893;0,22138;0,5;2931,282;648,92;2606,822;8952,234;3,054
1901;84;0,30115;0,26174;0,5;2282,362;597,381;1983,671;6345,413;2,78
1901;85;0,31228;0,2701;0,5;1684,981;455,121;1457,42;4361,741;2,589
1901;86;0,35141;0,2989;0,5;1229,86;367,6;1046,06;2904,321;2,362
1901;87;0,41919;0,34656;0,5;862,26;298,821;712,849;1858,262;2,155
1901;88;0,45316;0,36945;0,5;563,439;208,163;459,357;1145,412;2,033
1901;89;0,49003;0,39359;0,5;355,276;139,834;285,359;686,055;1,931
1901;90;0,49428;0,39633;0,5;215,441;85,386;172,748;400,696;1,86
1901;91;0,53082;0,41948;0,5;130,055;54,556;102,777;227,948;1,753
1901;92;0,56703;0,44178;0,5;75,499;33,354;58,822;125,171;1,658
1901;93;0,60254;0,46304;0,5;42,145;19,515;32,388;66,349;1,574
1901;94;0,637;0,48312;0,5;22,63;10,933;17,164;33,961;1,501
1901;95;0,67011;0,50193;0,5;11,697;5,871;8,761;16,798;1,436
1901;96;0,70161;0,5194;0,5;5,826;3,026;4,313;8,036;1,379
1901;97;0,73131;0,5355;0,5;2,8;1,499;2,05;3,723;1,33
1901;98;0,75907;0,55024;0,5;1,301;0,716;0,943;1,673;1,287
1901;99;0,78481;0,56363;0,5;0,585;0,33;0,42;0,73;1,249
1901;100;0,80849;0,57575;0,5;0,255;0,147;0,182;0,31;1,216
1901;101;0,83013;0,58663;0,5;0,108;0,064;0,077;0,129;1,187
1901;102;0,84977;0,59638;0,5;0,045;0,027;0,031;0,052;1,163
1901;103;0,86751;0,60506;0,5;0,018;0,011;0,013;0,021;1,142
1901;104;0,88344;0,61277;0,5;0,007;0,004;0,005;0,008;1,125
1901;105;0,89768;1;1,114;0,003;0,003;0,003;0,003;1,114
1902;0;0,19222;0,17029;0,33;1e+05;17028,608;88590,833;3969900,539;39,699
1902;1;0,06952;0,06719;0,5;82971,392;5574,448;80184,168;3881309,706;46,779
1902;2;0,04;0,03922;0,5;77396,944;3035,448;75879,22;3801125,538;49,112
1902;3;0,02421;0,02392;0,5;74361,496;1778,583;73472,205;3725246,317;50,096
1902;4;0,01657;0,01643;0,5;72582,913;1192,668;71986,579;3651774,113;50,312
1902;5;0,01088;0,01082;0,5;71390,245;772,652;71003,919;3579787,533;50,144
1902;6;0,00829;0,00826;0,5;70617,593;583,033;70326,076;3508783,614;49,687
1902;7;0,00689;0,00687;0,5;70034,56;481,169;69793,975;3438457,538;49,097
1902;8;0,00581;0,00579;0,5;69553,39;402,675;69352,053;3368663,563;48,433
1902;9;0,00442;0,00441;0,5;69150,715;305,11;68998,16;3299311,511;47,712
1902;10;0,00358;0,00357;0,5;68845,605;245,978;68722,616;3230313,351;46,921
1902;11;0,00314;0,00313;0,5;68599,627;214,807;68492,224;3161590,735;46,088
1902;12;0,00289;0,00289;0,5;68384,82;197,578;68286,031;3093098,511;45,231
1902;13;0,00307;0,00307;0,5;68187,242;209,065;68082,709;3024812,48;44,36
1902;14;0,00364;0,00363;0,5;67978,176;246,652;67854,85;2956729,771;43,495
1902;15;0,00486;0,00485;0,5;67731,524;328,535;67567,256;2888874,921;42,652
1902;16;0,00643;0,00641;0,5;67402,989;432,158;67186,91;2821307,664;41,857
1902;17;0,00768;0,00765;0,5;66970,83;512,583;66714,539;2754120,755;41,124
1902;18;0,00848;0,00845;0,5;66458,247;561,297;66177,599;2687406,216;40,438
1902;19;0,00861;0,00858;0,5;65896,95;565,198;65614,351;2621228,617;39,778
1902;20;0,00813;0,0081;0,5;65331,752;529,233;65067,135;2555614,266;39,117
1902;21;0,00884;0,0088;0,5;64802,519;570,262;64517,388;2490547,131;38,433
1902;22;0,00846;0,00842;0,5;64232,257;541,099;63961,707;2426029,743;37,77
1902;23;0,00813;0,00809;0,5;63691,158;515,47;63433,423;2362068,036;37,086
1902;24;0,00812;0,00808;0,5;63175,688;510,701;62920,338;2298634,613;36,385
1902;25;0,00847;0,00843;0,5;62664,987;528,387;62400,794;2235714,276;35,677
1902;26;0,00929;0,00924;0,5;62136,6;574,367;61849,416;2173313,482;34,976
1902;27;0,00929;0,00925;0,5;61562,232;569,448;61277,508;2111464,066;34,298
1902;28;0,00955;0,00951;0,5;60992,784;579,942;60702,813;2050186,558;33,614
1902;29;0,00912;0,00908;0,5;60412,842;548,564;60138,56;1989483,745;32,931
1902;30;0,00906;0,00902;0,5;59864,278;540,017;59594,269;1929345,185;32,229
1902;31;0,00914;0,0091;0,5;59324,261;539,63;59054,445;1869750,916;31,517
1902;32;0,01072;0,01067;0,5;58784,63;627,071;58471,095;1810696,47;30,802
1902;33;0,00951;0,00947;0,5;58157,56;550,499;57882,31;1752225,375;30,129
1902;34;0,00992;0,00987;0,5;57607,06;568,811;57322,655;1694343,065;29,412
1902;35;0,01018;0,01013;0,5;57038,249;577,562;56749,468;1637020,411;28,7
1902;36;0,00997;0,00992;0,5;56460,687;559,941;56180,717;1580270,942;27,989
1902;37;0,00983;0,00978;0,5;55900,746;546,702;55627,395;1524090,226;27,264
1902;38;0,01038;0,01032;0,5;55354,044;571,452;55068,318;1468462,831;26,529
1902;39;0,01169;0,01162;0,5;54782,592;636,642;54464,271;1413394,512;25,8
1902;40;0,01339;0,0133;0,5;54145,95;720,126;53785,887;1358930,241;25,098
1902;41;0,01372;0,01363;0,5;53425,824;728,053;53061,798;1305144,354;24,429
1902;42;0,01592;0,01579;0,5;52697,771;832,127;52281,707;1252082,557;23,76
1902;43;0,01484;0,01474;0,5;51865,644;764,269;51483,509;1199800,849;23,133
1902;44;0,01491;0,0148;0,5;51101,375;756,259;50723,245;1148317,34;22,471
1902;45;0,01514;0,01503;0,5;50345,115;756,743;49966,744;1097594,095;21,801
1902;46;0,01579;0,01567;0,5;49588,372;776,883;49199,93;1047627,351;21,126
1902;47;0,01587;0,01575;0,5;48811,489;768,632;48427,173;998427,42;20,455
1902;48;0,01687;0,01673;0,5;48042,857;803,584;47641,065;950000,248;19,774
1902;49;0,01775;0,01759;0,5;47239,273;830,903;46823,821;902359,183;19,102
1902;50;0,02051;0,0203;0,5;46408,369;942,123;45937,308;855535,362;18,435
1902;51;0,02135;0,02113;0,5;45466,246;960,518;44985,987;809598,054;17,807
1902;52;0,02256;0,02231;0,5;44505,728;992,771;44009,343;764612,067;17,18
1902;53;0,02304;0,02278;0,5;43512,957;991,17;43017,372;720602,724;16,561
1902;54;0,02273;0,02248;0,5;42521,787;955,76;42043,907;677585,352;15,935
1902;55;0,02441;0,02412;0,5;41566,027;1002,501;41064,777;635541,445;15,29
1902;56;0,02713;0,02676;0,5;40563,526;1085,58;40020,736;594476,668;14,655
1902;57;0,03101;0,03054;0,5;39477,946;1205,59;38875,151;554455,932;14,045
1902;58;0,03332;0,03278;0,5;38272,356;1254,509;37645,101;515580,781;13,471
1902;59;0,03771;0,03701;0,5;37017,847;1370,126;36332,784;477935,68;12,911
1902;60;0,04365;0,04272;0,5;35647,72;1522,726;34886,357;441602,896;12,388
1902;61;0,04372;0,04279;0,5;34124,994;1460,156;33394,916;406716,538;11,918
1902;62;0,04941;0,04822;0,5;32664,838;1575,078;31877,299;373321,622;11,429
1902;63;0,04936;0,04817;0,5;31089,76;1497,695;30340,913;341444,323;10,983
1902;64;0,04828;0,04714;0,5;29592,065;1395,042;28894,545;311103,41;10,513
1902;65;0,05289;0,05153;0,5;28197,024;1452,954;27470,547;282208,865;10,008
1902;66;0,05753;0,05592;0,5;26744,07;1495,588;25996,276;254738,318;9,525
1902;67;0,05947;0,05775;0,5;25248,482;1458,137;24519,414;228742,042;9,06
1902;68;0,06269;0,06078;0,5;23790,345;1446,083;23067,304;204222,628;8,584
1902;69;0,06707;0,0649;0,5;22344,262;1450,088;21619,218;181155,324;8,107
1902;70;0,08031;0,07721;0,5;20894,174;1613,253;20087,548;159536,106;7,635
1902;71;0,08738;0,08372;0,5;19280,922;1614,214;18473,815;139448,558;7,232
1902;72;0,10397;0,09883;0,5;17666,708;1746,083;16793,667;120974,743;6,848
1902;73;0,10167;0,09675;0,5;15920,625;1540,389;15150,43;104181,076;6,544
1902;74;0,11346;0,10737;0,5;14380,235;1544,024;13608,223;89030,646;6,191
1902;75;0,12053;0,11368;0,5;12836,211;1459,218;12106,602;75422,423;5,876
1902;76;0,12492;0,11757;0,5;11376,993;1337,641;10708,173;63315,82;5,565
1902;77;0,13672;0,12798;0,5;10039,352;1284,795;9396,955;52607,648;5,24
1902;78;0,15871;0,14704;0,5;8754,557;1287,249;8110,933;43210,693;4,936
1902;79;0,16688;0,15403;0,5;7467,308;1150,205;6892,206;35099,76;4,7
1902;80;0,16541;0,15277;0,5;6317,103;965,08;5834,563;28207,554;4,465
1902;81;0,16823;0,15518;0,5;5352,023;830,506;4936,77;22372,991;4,18
1902;82;0,20277;0,18411;0,5;4521,517;832,449;4105,293;17436,221;3,856
1902;83;0,21651;0,19536;0,5;3689,068;720,69;3328,723;13330,928;3,614
1902;84;0,22946;0,20584;0,5;2968,379;611,016;2662,87;10002,205;3,37
1902;85;0,25463;0,22587;0,5;2357,362;532,465;2091,13;7339,335;3,113
1902;86;0,27794;0,24403;0,5;1824,897;445,324;1602,235;5248,205;2,876
1902;87;0,32741;0,28135;0,5;1379,574;388,141;1185,503;3645,97;2,643
1902;88;0,34465;0,29399;0,5;991,433;291,471;845,697;2460,467;2,482
1902;89;0,39093;0,32701;0,5;699,962;228,897;585,513;1614,769;2,307
1902;90;0,41062;0,34068;0,5;471,064;160,481;390,824;1029,256;2,185
1902;91;0,44234;0,36223;0,5;310,583;112,501;254,333;638,433;2,056
1902;92;0,47453;0,38353;0,5;198,082;75,971;160,097;384,1;1,939
1902;93;0,50694;0,40443;0,5;122,111;49,385;97,419;224,003;1,834
1902;94;0,53928;0,42475;0,5;72,726;30,891;57,281;126,585;1,741
1902;95;0,57131;0,44437;0,5;41,835;18,59;32,54;69,304;1,657
1902;96;0,60274;0,46316;0,5;23,245;10,766;17,862;36,764;1,582
1902;97;0,63335;0,48102;0,5;12,479;6,003;9,478;18,902;1,515
1902;98;0,66292;0,49789;0,5;6,476;3,224;4,864;9,424;1,455
1902;99;0,69126;0,51371;0,5;3,252;1,67;2,417;4,56;1,402
1902;100;0,71824;0,52846;0,5;1,581;0,836;1,163;2,143;1,355
1902;101;0,74373;0,54213;0,5;0,746;0,404;0,544;0,98;1,314
1902;102;0,76767;0,55474;0,5;0,341;0,189;0,247;0,436;1,278
1902;103;0,78999;0,56631;0,5;0,152;0,086;0,109;0,19;1,247
1902;104;0,81071;0,57687;0,5;0,066;0,038;0,047;0,081;1,221
1902;105;0,82982;1;1,205;0,028;0,028;0,034;0,034;1,205
1903;0;0,19173;0,16991;0,33;1e+05;16990,555;88616,328;3897221,296;38,972
1903;1;0,06388;0,0619;0,5;83009,445;5138,458;80440,216;3808604,968;45,882
1903;2;0,03842;0,0377;0,5;77870,987;2935,685;76403,144;3728164,751;47,876
1903;3;0,0238;0,02352;0,5;74935,302;1762,272;74054,166;3651761,607;48,732
1903;4;0,01559;0,01547;0,5;73173,03;1131,841;72607,109;3577707,441;48,894
1903;5;0,01106;0,011;0,5;72041,189;792,685;71644,847;3505100,332;48,654
1903;6;0,00872;0,00869;0,5;71248,504;618,894;70939,057;3433455,485;48,19
1903;7;0,00737;0,00734;0,5;70629,61;518,622;70370,299;3362516,428;47,608
1903;8;0,00571;0,00569;0,5;70110,988;399,227;69911,375;3292146,129;46,956
1903;9;0,0057;0,00568;0,5;69711,761;396,097;69513,713;3222234,754;46,222
1903;10;0,00498;0,00497;0,5;69315,664;344,365;69143,482;3152721,041;45,484
1903;11;0,00488;0,00487;0,5;68971,299;335,907;68803,346;3083577,559;44,708
1903;12;0,0051;0,00508;0,5;68635,392;348,992;68460,897;3014774,214;43,924
1903;13;0,00475;0,00474;0,5;68286,401;323,793;68124,504;2946313,317;43,146
1903;14;0,00483;0,00482;0,5;67962,607;327,396;67798,909;2878188,813;42,35
1903;15;0,00567;0,00565;0,5;67635,211;382,122;67444,15;2810389,904;41,552
1903;16;0,00608;0,00607;0,5;67253,09;407,934;67049,123;2742945,753;40,785
1903;17;0,00682;0,0068;0,5;66845,156;454,229;66618,041;2675896,63;40,031
1903;18;0,00834;0,00831;0,5;66390,926;551,514;66115,169;2609278,589;39,302
1903;19;0,0083;0,00827;0,5;65839,412;544,335;65567,245;2543163,42;38,627
1903;20;0,00927;0,00923;0,5;65295,077;602,559;64993,797;2477596,176;37,945
1903;21;0,00998;0,00993;0,5;64692,518;642,228;64371,404;2412602,378;37,293
1903;22;0,01038;0,01033;0,5;64050,29;661,326;63719,627;2348230,974;36,662
1903;23;0,00975;0,0097;0,5;63388,964;615,022;63081,454;2284511,347;36,04
1903;24;0,00931;0,00927;0,5;62773,943;581,825;62483,03;2221429,894;35,388
1903;25;0,0098;0,00976;0,5;62192,118;606,78;61888,728;2158946,863;34,714
1903;26;0,00939;0,00935;0,5;61585,338;575,774;61297,451;2097058,135;34,051
1903;27;0,0104;0,01035;0,5;61009,564;631,48;60693,824;2035760,684;33,368
1903;28;0,01002;0,00997;0,5;60378,084;601,761;60077,203;1975066,86;32,712
1903;29;0,00999;0,00994;0,5;59776,322;594,194;59479,225;1914989,658;32,036
1903;30;0,01081;0,01075;0,5;59182,128;636,06;58864,098;1855510,433;31,353
1903;31;0,00982;0,00977;0,5;58546,068;572,236;58259,95;1796646,335;30,688
1903;32;0,01066;0,01061;0,5;57973,832;615,002;57666,331;1738386,385;29,986
1903;33;0,01059;0,01054;0,5;57358,83;604,324;57056,668;1680720,053;29,302
1903;34;0,00993;0,00988;0,5;56754,506;560,667;56474,172;1623663,385;28,609
1903;35;0,01056;0,01051;0,5;56193,839;590,519;55898,579;1567189,213;27,889
1903;36;0,01023;0,01018;0,5;55603,319;565,963;55320,337;1511290,634;27,18
1903;37;0,01097;0,01091;0,5;55037,356;600,359;54737,176;1455970,297;26,454
1903;38;0,01139;0,01132;0,5;54436,997;616,332;54128,831;1401233,12;25,74
1903;39;0,01191;0,01184;0,5;53820,665;637,178;53502,076;1347104,289;25,029
1903;40;0,0138;0,0137;0,5;53183,487;728,653;52819,16;1293602,213;24,323
1903;41;0,0138;0,0137;0,5;52454,834;718,745;52095,461;1240783,053;23,654
1903;42;0,01601;0,01589;0,5;51736,089;821,884;51325,146;1188687,592;22,976
1903;43;0,01585;0,01572;0,5;50914,204;800,568;50513,92;1137362,445;22,339
1903;44;0,01641;0,01628;0,5;50113,636;815,767;49705,752;1086848,525;21,688
1903;45;0,01698;0,01684;0,5;49297,869;830,177;48882,78;1037142,773;21,038
1903;46;0,01709;0,01695;0,5;48467,692;821,42;48056,982;988259,993;20,39
1903;47;0,01785;0,01769;0,5;47646,272;842,825;47224,859;940203,011;19,733
1903;48;0,01891;0,01873;0,5;46803,447;876,843;46365,026;892978,152;19,079
1903;49;0,01933;0,01914;0,5;45926,604;879,206;45487,001;846613,126;18,434
1903;50;0,02197;0,02173;0,5;45047,398;979,044;44557,876;801126,125;17,784
1903;51;0,02257;0,02231;0,5;44068,354;983,341;43576,683;756568,249;17,168
1903;52;0,02583;0,0255;0,5;43085,013;1098,73;42535,648;712991,566;16,548
1903;53;0,02441;0,02412;0,5;41986,283;1012,669;41479,949;670455,918;15,968
1903;54;0,02461;0,02431;0,5;40973,614;995,971;40475,629;628975,969;15,351
1903;55;0,02456;0,02426;0,5;39977,644;969,914;39492,687;588500,34;14,721
1903;56;0,02713;0,02677;0,5;39007,73;1044,085;38485,688;549007,653;14,074
1903;57;0,03014;0,02969;0,5;37963,645;1127,293;37399,999;510521,965;13,448
1903;58;0,03375;0,03319;0,5;36836,352;1222,529;36225,088;473121,966;12,844
1903;59;0,03815;0,03743;0,5;35613,823;1333,092;34947,277;436896,879;12,268
1903;60;0,04613;0,04509;0,5;34280,731;1545,818;33507,822;401949,601;11,725
1903;61;0,04638;0,04533;0,5;32734,913;1483,964;31992,931;368441,78;11,255
1903;62;0,05508;0,05361;0,5;31250,948;1675,308;30413,294;336448,849;10,766
1903;63;0,05736;0,05576;0,5;29575,64;1649,191;28751,045;306035,555;10,348
1903;64;0,0573;0,0557;0,5;27926,45;1555,603;27148,648;277284,509;9,929
1903;65;0,05905;0,05736;0,5;26370,847;1512,627;25614,533;250135,861;9,485
1903;66;0,06203;0,06016;0,5;24858,219;1495,572;24110,434;224521,328;9,032
1903;67;0,06853;0,06626;0,5;23362,648;1548,084;22588,606;200410,895;8,578
1903;68;0,07335;0,07076;0,5;21814,564;1543,589;21042,769;177822,289;8,152
1903;69;0,07175;0,06926;0,5;20270,975;1404,016;19568,967;156779,52;7,734
1903;70;0,08149;0,0783;0,5;18866,959;1477,211;18128,353;137210,553;7,273
1903;71;0,08264;0,07936;0,5;17389,747;1380,072;16699,711;119082,2;6,848
1903;72;0,10148;0,09658;0,5;16009,675;1546,224;15236,563;102382,489;6,395
1903;73;0,11127;0,10541;0,5;14463,45;1524,535;13701,183;87145,926;6,025
1903;74;0,11832;0,11171;0,5;12938,916;1445,466;12216,183;73444,743;5,676
1903;75;0,13712;0,12832;0,5;11493,45;1474,86;10756,02;61228,56;5,327
1903;76;0,1486;0,13833;0,5;10018,59;1385,834;9325,673;50472,541;5,038
1903;77;0,1661;0,15337;0,5;8632,756;1323,981;7970,766;41146,868;4,766
1903;78;0,18578;0,16999;0,5;7308,775;1242,389;6687,58;33176,102;4,539
1903;79;0,20486;0,18582;0,5;6066,386;1127,279;5502,746;26488,522;4,366
1903;80;0,19985;0,18169;0,5;4939,107;897,405;4490,404;20985,776;4,249
1903;81;0,18806;0,1719;0,5;4041,701;694,754;3694,325;16495,372;4,081
1903;82;0,21496;0,1941;0,5;3346,948;649,641;3022,127;12801,047;3,825
1903;83;0,2225;0,20022;0,5;2697,307;540,059;2427,277;9778,92;3,625
1903;84;0,24209;0,21595;0,5;2157,248;465,861;1924,317;7351,642;3,408
1903;85;0,25264;0,22431;0,5;1691,387;379,388;1501,693;5427,325;3,209
1903;86;0,27374;0,24078;0,5;1311,999;315,905;1154,046;3925,633;2,992
1903;87;0,30276;0,26296;0,5;996,094;261,928;865,13;2771,586;2,782
1903;88;0,32025;0,27605;0,5;734,166;202,665;632,834;1906,456;2,597
1903;89;0,42909;0,35329;0,5;531,501;187,774;437,614;1273,623;2,396
1903;90;0,37143;0,31325;0,5;343,727;107,674;289,89;836,009;2,432
1903;91;0,39418;0,32928;0,5;236,053;77,728;197,189;546,119;2,314
1903;92;0,4174;0,34533;0,5;158,325;54,674;130,988;348,929;2,204
1903;93;0,44098;0,36132;0,5;103,651;37,451;84,926;217,941;2,103
1903;94;0,46484;0,37718;0,5;66,2;24,969;53,716;133,015;2,009
1903;95;0,48886;0,39284;0,5;41,231;16,197;33,132;79,299;1,923
1903;96;0,51294;0,40824;0,5;25,034;10,22;19,924;46,167;1,844
1903;97;0,53695;0,4233;0,5;14,814;6,271;11,679;26,243;1,772
1903;98;0,56079;0,43798;0,5;8,543;3,742;6,672;14,565;1,705
1903;99;0,58436;0,45223;0,5;4,801;2,171;3,716;7,892;1,644
1903;100;0,60754;0,46599;0,5;2,63;1,226;2,017;4,176;1,588
1903;101;0,63025;0,47923;0,5;1,405;0,673;1,068;2,159;1,537
1903;102;0,6524;0,49193;0,5;0,731;0,36;0,552;1,091;1,492
1903;103;0,67391;0,50406;0,5;0,372;0,187;0,278;0,54;1,452
1903;104;0,69471;0,51561;0,5;0,184;0,095;0,137;0,262;1,42
1903;105;0,71474;1;1,399;0,089;0,089;0,125;0,125;1,399
1904;0;0,17818;0,15918;0,33;1e+05;15918,053;89334,904;4139158,628;41,392
1904;1;0,06167;0,05982;0,5;84081,947;5030,012;81566,94;4049823,724;48,165
1904;2;0,03232;0,03181;0,5;79051,934;2514,616;77794,626;3968256,784;50,198
1904;3;0,02093;0,02072;0,5;76537,318;1585,514;75744,561;3890462,157;50,831
1904;4;0,01243;0,01235;0,5;74951,804;925,578;74489,015;3814717,596;50,896
1904;5;0,0069;0,00688;0,5;74026,226;509,323;73771,564;3740228,581;50,526
1904;6;0,00513;0,00512;0,5;73516,903;376,298;73328,754;3666457,017;49,872
1904;7;0,00431;0,0043;0,5;73140,605;314,528;72983,341;3593128,263;49,126
1904;8;0,00345;0,00344;0,5;72826,077;250,679;72700,738;3520144,922;48,336
1904;9;0,00348;0,00348;0,5;72575,398;252,432;72449,182;3447444,185;47,502
1904;10;0,00382;0,00381;0,5;72322,966;275,409;72185,262;3374995,002;46,666
1904;11;0,00334;0,00333;0,5;72047,557;240,153;71927,481;3302809,741;45,842
