Year;Age;mx;qx;ax;lx;dx;Lx;Tx;ex
1901;0;0,17991;0,16108;0,35;1e+05;16107,587;89530,068;4137363,194;41,374
1901;1;0,06966;0,06731;0,5;83892,413;5647,001;81068,912;4047833,126;48,25
1901;2;0,04031;0,03951;0,5;78245,412;3091,835;76699,494;3966764,213;50,696
1901;3;0,02642;0,02607;0,5;75153,577;1959,392;74173,881;3890064,719;51,762
1901;4;0,01805;0,01789;0,5;73194,185;1309,575;72539,397;3815890,838;52,134
1901;5;0,01097;0,01091;0,5;71884,61;783,984;71492,618;3743351,441;52,074
1901;6;0,00847;0,00844;0,5;71100,626;599,868;70800,692;3671858,823;51,643
1901;7;0,0068;0,00678;0,5;70500,758;478,028;70261,744;3601058,132;51,078
1901;8;0,00532;0,00531;0,5;70022,73;371,636;69836,912;3530796,388;50,424
1901;9;0,0047;0,00469;0,5;69651,094;326,453;69487,868;3460959,476;49,69
1901;10;0,00414;0,00413;0,5;69324,641;286,595;69181,344;3391471,609;48,922
1901;11;0,00364;0,00363;0,5;69038,046;250,875;68912,609;3322290,265;48,123
1901;12;0,00352;0,00351;0,5;68787,172;241,429;68666,457;3253377,656;47,296
1901;13;0,00389;0,00389;0,5;68545,742;266,309;68412,588;3184711,199;46,461
1901;14;0,00442;0,00441;0,5;68279,434;300,998;68128,935;3116298,611;45,64
1901;15;0,00544;0,00542;0,5;67978,436;368,747;67794,063;3048169,676;44,84
1901;16;0,00628;0,00626;0,5;67609,689;423,333;67398,023;2980375,613;44,082
1901;17;0,00661;0,00658;0,5;67186,356;442,306;66965,203;2912977,591;43,357
1901;18;0,00674;0,00672;0,5;66744,05;448,195;66519,953;2846012,388;42,641
1901;19;0,00687;0,00684;0,5;66295,856;453,716;66068,998;2779492,435;41,926
1901;20;0,0077;0,00767;0,5;65842,14;504,952;65589,664;2713423,437;41,211
1901;21;0,00739;0,00737;0,5;65337,188;481,25;65096,563;2647833,773;40,526
1901;22;0,00795;0,00792;0,5;64855,938;513,749;64599,064;2582737,21;39,823
1901;23;0,00781;0,00778;0,5;64342,189;500,811;64091,784;2518138,146;39,137
1901;24;0,00823;0,0082;0,5;63841,378;523,489;63579,634;2454046,363;38,44
1901;25;0,00862;0,00858;0,5;63317,889;543,478;63046,15;2390466,729;37,753
1901;26;0,00849;0,00846;0,5;62774,411;530,99;62508,916;2327420,579;37,076
1901;27;0,0087;0,00866;0,5;62243,421;539,129;61973,857;2264911,663;36,388
1901;28;0,00889;0,00885;0,5;61704,292;545,876;61431,354;2202937,806;35,702
1901;29;0,00791;0,00787;0,5;61158,416;481,602;60917,615;2141506,452;35,016
1901;30;0,00862;0,00859;0,5;60676,814;521,041;60416,293;2080588,837;34,29
1901;31;0,00853;0,00849;0,5;60155,772;510,694;59900,425;2020172,544;33,582
1901;32;0,00903;0,00899;0,5;59645,078;536,26;59376,948;1960272,119;32,866
1901;33;0,00872;0,00869;0,5;59108,818;513,392;58852,122;1900895,171;32,159
1901;34;0,00911;0,00907;0,5;58595,426;531,649;58329,601;1842043,049;31,437
1901;35;0,00879;0,00875;0,5;58063,776;508,266;57809,643;1783713,448;30,72
1901;36;0,00866;0,00862;0,5;57555,51;496,33;57307,345;1725903,805;29,987
1901;37;0,0089;0,00886;0,5;57059,181;505,452;56806,455;1668596,46;29,243
1901;38;0,00933;0,00928;0,5;56553,729;525,086;56291,186;1611790,005;28,5
1901;39;0,00912;0,00908;0,5;56028,643;508,582;55774,352;1555498,819;27,763
1901;40;0,01105;0,01099;0,5;55520,061;610,208;55214,957;1499724,467;27,012
1901;41;0,0103;0,01025;0,5;54909,853;562,691;54628,508;1444509,51;26,307
1901;42;0,01197;0,0119;0,5;54347,162;646,761;54023,782;1389881,003;25,574
1901;43;0,01045;0,0104;0,5;53700,401;558,306;53421,248;1335857,221;24,876
1901;44;0,01036;0,01031;0,5;53142,095;547,803;52868,193;1282435,973;24,132
1901;45;0,01085;0,01079;0,5;52594,292;567,453;52310,565;1229567,78;23,378
1901;46;0,0109;0,01085;0,5;52026,838;564,262;51744,707;1177257,215;22,628
1901;47;0,01148;0,01141;0,5;51462,576;587,38;51168,886;1125512,507;21,871
1901;48;0,0131;0,01302;0,5;50875,196;662,238;50544,077;1074343,621;21,117
1901;49;0,0135;0,0134;0,5;50212,958;673,096;49876,41;1023799,544;20,389
1901;50;0,01674;0,0166;0,5;49539,862;822,572;49128,576;973923,134;19,659
1901;51;0,01661;0,01647;0,5;48717,29;802,501;48316,039;924794,558;18,983
1901;52;0,01952;0,01933;0,5;47914,789;926,243;47451,667;876478,518;18,292
1901;53;0,01953;0,01934;0,5;46988,545;908,652;46534,219;829026,851;17,643
1901;54;0,01967;0,01948;0,5;46079,894;897,485;45631,151;782492,632;16,981
1901;55;0,02262;0,02236;0,5;45182,408;1010,466;44677,175;736861,481;16,309
1901;56;0,02481;0,0245;0,5;44171,942;1082,326;43630,779;692184,306;15,67
1901;57;0,02575;0,02542;0,5;43089,616;1095,463;42541,885;648553,526;15,051
1901;58;0,02783;0,02744;0,5;41994,154;1152,472;41417,918;606011,641;14,431
1901;59;0,02727;0,0269;0,5;40841,682;1098,655;40292,354;564593,724;13,824
1901;60;0,03514;0,03454;0,5;39743,027;1372,642;39056,706;524301,369;13,192
1901;61;0,03251;0,03199;0,5;38370,385;1227,614;37756,578;485244,663;12,646
1901;62;0,03498;0,03438;0,5;37142,771;1276,909;36504,317;447488,085;12,048
1901;63;0,03675;0,03608;0,5;35865,862;1294,208;35218,758;410983,769;11,459
1901;64;0,03913;0,03838;0,5;34571,654;1326,696;33908,306;375765,011;10,869
1901;65;0,04584;0,04482;0,5;33244,958;1489,881;32500,017;341856,705;10,283
1901;66;0,05077;0,04951;0,5;31755,077;1572,292;30968,931;309356,687;9,742
1901;67;0,05341;0,05202;0,5;30182,785;1570,004;29397,783;278387,756;9,223
1901;68;0,05991;0,05817;0,5;28612,781;1664,332;27780,615;248989,973;8,702
1901;69;0,06307;0,06114;0,5;26948,449;1647,742;26124,578;221209,358;8,209
1901;70;0,08155;0,07835;0,5;25300,707;1982,398;24309,508;195084,78;7,711
1901;71;0,08019;0,0771;0,5;23318,309;1797,869;22419,374;170775,273;7,324
1901;72;0,09208;0,08803;0,5;21520,44;1894,36;20573,26;148355,898;6,894
1901;73;0,09647;0,09203;0,5;19626,08;1806,268;18722,946;127782,638;6,511
1901;74;0,10671;0,1013;0,5;17819,812;1805,176;16917,224;109059,692;6,12
1901;75;0,1211;0,11419;0,5;16014,636;1828,644;15100,314;92142,468;5,754
1901;76;0,1318;0,12365;0,5;14185,992;1754,095;13308,945;77042,154;5,431
1901;77;0,14424;0,13454;0,5;12431,897;1672,53;11595,632;63733,209;5,127
1901;78;0,17259;0,15888;0,5;10759,367;1709,406;9904,664;52137,577;4,846
1901;79;0,16923;0,15603;0,5;9049,961;1412,078;8343,922;42232,913;4,667
1901;80;0,17075;0,15732;0,5;7637,883;1201,596;7037,084;33888,991;4,437
1901;81;0,16821;0,15516;0,5;6436,286;998,673;5936,95;26851,907;4,172
1901;82;0,20203;0,1835;0,5;5437,613;997,789;4938,719;20914,957;3,846
1901;83;0,20532;0,18621;0,5;4439,824;826,726;4026,461;15976,239;3,598
1901;84;0,24351;0,21708;0,5;3613,098;784,331;3220,932;11949,778;3,307
1901;85;0,25438;0,22567;0,5;2828,767;638,377;2509,578;8728,846;3,086
1901;86;0,2819;0,24707;0,5;2190,39;541,185;1919,797;6219,268;2,839
1901;87;0,33165;0,28448;0,5;1649,204;469,158;1414,625;4299,471;2,607
1901;88;0,38064;0,31978;0,5;1180,046;377,351;991,371;2884,845;2,445
1901;89;0,37262;0,3141;0,5;802,696;252,126;676,633;1893,474;2,359
1901;90;0,40556;0,33718;0,5;550,57;185,643;457,749;1216,841;2,21
1901;91;0,43666;0,35841;0,5;364,927;130,793;299,531;759,092;2,08
1901;92;0,46827;0,37943;0,5;234,134;88,838;189,716;459,561;1,963
1901;93;0,50013;0,40009;0,5;145,297;58,131;116,231;269,846;1,857
1901;94;0,532;0,42022;0,5;87,165;36,629;68,851;153,615;1,762
1901;95;0,56361;0,4397;0,5;50,537;22,221;39,426;84,764;1,677
1901;96;0,5947;0,4584;0,5;28,316;12,98;21,826;45,337;1,601
1901;97;0,62506;0,47623;0,5;15,336;7,303;11,684;23,512;1,533
1901;98;0,65446;0,4931;0,5;8,033;3,961;6,052;11,827;1,472
1901;99;0,68273;0,50898;0,5;4,072;2,072;3,035;5,775;1,418
1901;100;0,70971;0,52383;0,5;1,999;1,047;1,476;2,74;1,37
1901;101;0,73529;0,53763;0,5;0,952;0,512;0,696;1,264;1,328
1901;102;0,75938;0,5504;0,5;0,44;0,242;0,319;0,568;1,291
1901;103;0,78192;0,56214;0,5;0,198;0,111;0,142;0,249;1,259
1901;104;0,8029;0,57291;0,5;0,087;0,05;0,062;0,107;1,233
1901;105;0,82232;1;1,216;0,037;0,037;0,045;0,045;1,216
1902;0;0,16315;0,14751;0,35;1e+05;14751,034;90411,828;4301268,303;43,013
1902;1;0,06827;0,06602;0,5;85248,966;5628,188;82434,871;4210856,475;49,395
1902;2;0,03993;0,03915;0,5;79620,777;3116,881;78062,337;4128421,604;51,851
1902;3;0,02537;0,02505;0,5;76503,896;1916,64;75545,576;4050359,267;52,943
1902;4;0,01715;0,017;0,5;74587,256;1267,955;73953,279;3974813,691;53,291
1902;5;0,01104;0,01098;0,5;73319,301;805,251;72916,676;3900860,412;53,204
1902;6;0,00866;0,00862;0,5;72514,05;624,92;72201,59;3827943,737;52,789
1902;7;0,00714;0,00711;0,5;71889,13;511,315;71633,473;3755742,147;52,244
1902;8;0,00586;0,00585;0,5;71377,815;417,226;71169,202;3684108,674;51,614
1902;9;0,00445;0,00444;0,5;70960,59;315,068;70803,056;3612939,472;50,915
1902;10;0,00411;0,0041;0,5;70645,522;289,875;70500,584;3542136,416;50,14
1902;11;0,004;0,00399;0,5;70355,647;280,958;70215,168;3471635,832;49,344
1902;12;0,00374;0,00374;0,5;70074,689;261,909;69943,735;3401420,664;48,54
1902;13;0,00391;0,0039;0,5;69812,78;272,549;69676,506;3331476,929;47,72
1902;14;0,0047;0,00469;0,5;69540,231;325,885;69377,289;3261800,423;46,905
1902;15;0,00479;0,00478;0,5;69214,346;330,927;69048,882;3192423,135;46,124
1902;16;0,00528;0,00526;0,5;68883,419;362,619;68702,109;3123374,252;45,343
1902;17;0,00556;0,00554;0,5;68520,8;379,681;68330,959;3054672,143;44,58
1902;18;0,00597;0,00595;0,5;68141,119;405,391;67938,424;2986341,184;43,826
1902;19;0,00632;0,0063;0,5;67735,728;426,64;67522,408;2918402,76;43,085
1902;20;0,00686;0,00684;0,5;67309,088;460,126;67079,025;2850880,352;42,355
1902;21;0,00676;0,00674;0,5;66848,963;450,527;66623,699;2783801,327;41,643
1902;22;0,00735;0,00733;0,5;66398,436;486,409;66155,231;2717177,627;40,922
1902;23;0,00766;0,00763;0,5;65912,027;502,743;65660,655;2651022,396;40,221
1902;24;0,00763;0,00761;0,5;65409,283;497,451;65160,558;2585361,741;39,526
1902;25;0,00789;0,00786;0,5;64911,832;510,374;64656,645;2520201,184;38,825
1902;26;0,00853;0,00849;0,5;64401,458;546,793;64128,061;2455544,539;38,129
1902;27;0,00829;0,00825;0,5;63854,664;527,053;63591,138;2391416,478;37,451
1902;28;0,00872;0,00869;0,5;63327,612;550,084;63052,57;2327825,339;36,758
1902;29;0,00871;0,00867;0,5;62777,527;544,5;62505,277;2264772,77;36,076
1902;30;0,00853;0,0085;0,5;62233,027;528,855;61968,6;2202267,493;35,387
1902;31;0,00842;0,00839;0,5;61704,173;517,545;61445,4;2140298,892;34,686
1902;32;0,00905;0,00901;0,5;61186,628;551,27;60910,993;2078853,492;33,976
1902;33;0,00858;0,00854;0,5;60635,358;517,955;60376,381;2017942,499;33,28
1902;34;0,00855;0,00851;0,5;60117,403;511,666;59861,57;1957566,119;32,562
1902;35;0,00874;0,0087;0,5;59605,738;518,84;59346,318;1897704,548;31,838
1902;36;0,00844;0,00841;0,5;59086,898;496,826;58838,485;1838358,23;31,113
1902;37;0,00846;0,00842;0,5;58590,072;493,605;58343,269;1779519,746;30,372
1902;38;0,00915;0,00911;0,5;58096,467;529,217;57831,858;1721176,476;29,626
1902;39;0,00964;0,00959;0,5;57567,249;552,058;57291,22;1663344,618;28,894
1902;40;0,01027;0,01021;0,5;57015,191;582,279;56724,052;1606053,398;28,169
1902;41;0,01095;0,01089;0,5;56432,912;614,566;56125,629;1549329,346;27,454
1902;42;0,01261;0,01254;0,5;55818,346;699,692;55468,5;1493203,717;26,751
1902;43;0,01151;0,01145;0,5;55118,654;630,97;54803,169;1437735,217;26,084
1902;44;0,01115;0,01109;0,5;54487,684;604,407;54185,48;1382932,048;25,381
1902;45;0,01072;0,01066;0,5;53883,276;574,454;53596,049;1328746,568;24,66
1902;46;0,01049;0,01044;0,5;53308,822;556,316;53030,664;1275150,519;23,92
1902;47;0,01057;0,01051;0,5;52752,506;554,539;52475,237;1222119,854;23,167
1902;48;0,01146;0,0114;0,5;52197,967;594,871;51900,532;1169644,617;22,408
1902;49;0,01201;0,01194;0,5;51603,096;616,308;51294,942;1117744,086;21,66
1902;50;0,01398;0,01389;0,5;50986,788;707,988;50632,794;1066449,144;20,916
1902;51;0,01484;0,01474;0,5;50278,799;740,874;49908,362;1015816,35;20,204
1902;52;0,0173;0,01715;0,5;49537,925;849,519;49113,166;965907,988;19,498
1902;53;0,01686;0,01672;0,5;48688,406;814,195;48281,308;916794,822;18,83
1902;54;0,0181;0,01793;0,5;47874,211;858,621;47444,9;868513,514;18,142
1902;55;0,01838;0,01821;0,5;47015,59;856,328;46587,426;821068,613;17,464
1902;56;0,02172;0,02148;0,5;46159,262;991,713;45663,405;774481,187;16,778
1902;57;0,02216;0,02191;0,5;45167,549;989,804;44672,647;728817,782;16,136
1902;58;0,02557;0,02525;0,5;44177,745;1115,455;43620,018;684145,134;15,486
1902;59;0,02487;0,02457;0,5;43062,291;1057,995;42533,293;640525,116;14,874
1902;60;0,02763;0,02725;0,5;42004,296;1144,703;41431,944;597991,823;14,236
1902;61;0,02613;0,0258;0,5;40859,593;1054,003;40332,592;556559,879;13,621
1902;62;0,03041;0,02995;0,5;39805,59;1192,369;39209,406;516227,287;12,969
1902;63;0,02941;0,02899;0,5;38613,221;1119,278;38053,583;477017,881;12,354
1902;64;0,03188;0,03138;0,5;37493,944;1176,557;36905,665;438964,299;11,708
1902;65;0,03838;0,03766;0,5;36317,387;1367,728;35633,523;402058,633;11,071
1902;66;0,04269;0,0418;0,5;34949,659;1460,819;34219,249;366425,111;10,484
1902;67;0,04833;0,04719;0,5;33488,84;1580,265;32698,708;332205,861;9,92
1902;68;0,05558;0,05408;0,5;31908,575;1725,635;31045,758;299507,154;9,386
1902;69;0,05788;0,05625;0,5;30182,94;1697,901;29333,99;268461,396;8,894
1902;70;0,06919;0,06688;0,5;28485,04;1905,039;27532,52;239127,406;8,395
1902;71;0,07099;0,06856;0,5;26580;1822,35;25668,825;211594,886;7,961
1902;72;0,08677;0,08316;0,5;24757,65;2058,82;23728,24;185926,061;7,51
1902;73;0,08578;0,08226;0,5;22698,83;1867,126;21765,267;162197,821;7,146
1902;74;0,09277;0,08866;0,5;20831,704;1846,915;19908,246;140432,554;6,741
1902;75;0,10555;0,10026;0,5;18984,789;1903,371;18033,103;120524,308;6,348
1902;76;0,1163;0,10991;0,5;17081,418;1877,472;16142,682;102491,205;6
1902;77;0,126;0,11853;0,5;15203,946;1802,192;14302,849;86348,523;5,679
1902;78;0,15251;0,1417;0,5;13401,753;1899,079;12452,214;72045,674;5,376
1902;79;0,15507;0,14391;0,5;11502,674;1655,368;10674,991;59593,46;5,181
1902;80;0,14859;0,13831;0,5;9847,307;1361,982;9166,316;48918,47;4,968
1902;81;0,14688;0,13683;0,5;8485,325;1161,061;7904,794;39752,154;4,685
1902;82;0,17991;0,16506;0,5;7324,264;1208,967;6719,78;31847,359;4,348
1902;83;0,17867;0,16402;0,5;6115,296;1003,02;5613,786;25127,579;4,109
1902;84;0,19989;0,18172;0,5;5112,276;929,026;4647,763;19513,793;3,817
1902;85;0,21975;0,19799;0,5;4183,25;828,258;3769,121;14866,03;3,554
1902;86;0,23542;0,21063;0,5;3354,993;706,659;3001,663;11096,908;3,308
1902;87;0,2708;0,2385;0,5;2648,334;631,635;2332,516;8095,245;3,057
1902;88;0,3037;0,26366;0,5;2016,698;531,729;1750,834;5762,729;2,858
1902;89;0,31443;0,27172;0,5;1484,969;403,489;1283,224;4011,896;2,702
1902;90;0,34773;0,29623;0,5;1081,48;320,367;921,296;2728,671;2,523
1902;91;0,37476;0,31562;0,5;761,113;240,22;641,003;1807,375;2,375
1902;92;0,40258;0,33513;0,5;520,893;174,564;433,611;1166,372;2,239
1902;93;0,43105;0,35462;0,5;346,329;122,815;284,921;732,762;2,116
1902;94;0,45998;0,37397;0,5;223,513;83,588;181,719;447,841;2,004
1902;95;0,48918;0,39305;0,5;139,926;54,997;112,427;266,121;1,902
1902;96;0,51846;0,41173;0,5;84,928;34,967;67,444;153,694;1,81
1902;97;0,54761;0,4299;0,5;49,961;21,478;39,222;86,25;1,726
1902;98;0,57644;0,44747;0,5;28,483;12,745;22,11;47,028;1,651
1902;99;0,60476;0,46435;0,5;15,737;7,308;12,084;24,918;1,583
1902;100;0,63239;0,48047;0,5;8,43;4,05;6,405;12,835;1,523
1902;101;0,65918;0,49577;0,5;4,38;2,171;3,294;6,43;1,468
1902;102;0,68498;0,51023;0,5;2,208;1,127;1,645;3,136;1,42
1902;103;0,7097;0,52382;0,5;1,082;0,567;0,798;1,491;1,379
1902;104;0,73323;0,53653;0,5;0,515;0,276;0,377;0,693;1,345
1902;105;0,75551;1;1,324;0,239;0,239;0,316;0,316;1,324
1903;0;0,16457;0,14866;0,35;1e+05;14866,388;90336,848;4070389,87;40,704
1903;1;0,063;0,06108;0,5;85133,612;5199,56;82533,832;3980053,023;46,751
1903;2;0,03928;0,03852;0,5;79934,051;3079,385;78394,359;3897519,191;48,759
1903;3;0,02409;0,0238;0,5;76854,666;1829,208;75940,062;3819124,832;49,693
1903;4;0,01756;0,01741;0,5;75025,458;1305,84;74372,538;3743184,77;49,892
1903;5;0,01373;0,01364;0,5;73719,618;1005,358;73216,939;3668812,233;49,767
1903;6;0,01195;0,01188;0,5;72714,26;863,684;72282,418;3595595,294;49,448
1903;7;0,0094;0,00936;0,5;71850,576;672,461;71514,345;3523312,876;49,037
1903;8;0,0083;0,00827;0,5;71178,115;588,603;70883,813;3451798,531;48,495
1903;9;0,00661;0,00658;0,5;70589,512;464,795;70357,114;3380914,718;47,895
1903;10;0,00532;0,0053;0,5;70124,717;371,985;69938,724;3310557,604;47,21
1903;11;0,00479;0,00478;0,5;69752,731;333,387;69586,038;3240618,88;46,459
1903;12;0,00487;0,00486;0,5;69419,344;337,281;69250,704;3171032,842;45,679
1903;13;0,00506;0,00505;0,5;69082,064;348,554;68907,786;3101782,138;44,9
1903;14;0,00595;0,00594;0,5;68733,509;407,957;68529,531;3032874,352;44,125
1903;15;0,00638;0,00636;0,5;68325,552;434,796;68108,154;2964344,821;43,386
1903;16;0,00653;0,00651;0,5;67890,756;441,687;67669,913;2896236,667;42,66
1903;17;0,00727;0,00724;0,5;67449,069;488,594;67204,772;2828566,754;41,936
1903;18;0,00792;0,00788;0,5;66960,475;527,975;66696,487;2761361,982;41,239
1903;19;0,0083;0,00827;0,5;66432,5;549,239;66157,88;2694665,495;40,562
1903;20;0,01026;0,01021;0,5;65883,26;672,771;65546,874;2628507,615;39,896
1903;21;0,01088;0,01082;0,5;65210,489;705,612;64857,683;2562960,741;39,303
1903;22;0,01109;0,01103;0,5;64504,877;711,319;64149,217;2498103,058;38,727
1903;23;0,01133;0,01127;0,5;63793,557;718,923;63434,096;2433953,841;38,154
1903;24;0,01067;0,01062;0,5;63074,634;669,622;62739,823;2370519,745;37,583
1903;25;0,01096;0,01091;0,5;62405,013;680,535;62064,745;2307779,922;36,981
1903;26;0,0108;0,01075;0,5;61724,477;663,329;61392,813;2245715,177;36,383
1903;27;0,01083;0,01077;0,5;61061,148;657,806;60732,245;2184322,364;35,773
1903;28;0,0105;0,01044;0,5;60403,342;630,827;60087,929;2123590,119;35,157
1903;29;0,01014;0,01009;0,5;59772,515;603,24;59470,895;2063502,19;34,523
1903;30;0,0112;0,01113;0,5;59169,275;658,766;58839,892;2004031,295;33,869
1903;31;0,01003;0,00998;0,5;58510,508;583,887;58218,565;1945191,403;33,245
1903;32;0,01043;0,01037;0,5;57926,621;600,974;57626,134;1886972,838;32,575
1903;33;0,01022;0,01017;0,5;57325,647;582,897;57034,198;1829346,704;31,911
1903;34;0,00983;0,00978;0,5;56742,75;554,896;56465,302;1772312,506;31,234
1903;35;0,00992;0,00987;0,5;56187,854;554,433;55910,637;1715847,204;30,538
1903;36;0,00986;0,00981;0,5;55633,421;545,809;55360,517;1659936,567;29,837
1903;37;0,01015;0,0101;0,5;55087,612;556,372;54809,426;1604576,05;29,128
1903;38;0,01048;0,01043;0,5;54531,24;568,778;54246,851;1549766,624;28,42
1903;39;0,01079;0,01073;0,5;53962,462;579,232;53672,846;1495519,772;27,714
1903;40;0,01127;0,0112;0,5;53383,23;598,145;53084,157;1441846,926;27,009
1903;41;0,01028;0,01022;0,5;52785,085;539,675;52515,247;1388762,769;26,31
1903;42;0,01234;0,01227;0,5;52245,41;640,883;51924,968;1336247,522;25,576
1903;43;0,01125;0,01119;0,5;51604,527;577,501;51315,776;1284322,553;24,888
1903;44;0,0118;0,01173;0,5;51027,026;598,413;50727,819;1233006,777;24,164
1903;45;0,01186;0,01179;0,5;50428,613;594,463;50131,381;1182278,957;23,445
1903;46;0,01206;0,01198;0,5;49834,15;597,233;49535,533;1132147,576;22,718
1903;47;0,01341;0,01332;0,5;49236,917;655,839;48908,997;1082612,043;21,988
1903;48;0,01344;0,01335;0,5;48581,078;648,65;48256,753;1033703,045;21,278
1903;49;0,01421;0,01411;0,5;47932,428;676,264;47594,296;985446,292;20,559
1903;50;0,01531;0,0152;0,5;47256,164;718,214;46897,057;937851,996;19,846
1903;51;0,01578;0,01566;0,5;46537,95;728,809;46173,546;890954,939;19,145
1903;52;0,01802;0,01786;0,5;45809,141;818,046;45400,118;844781,393;18,441
1903;53;0,01816;0,01799;0,5;44991,096;809,565;44586,313;799381,275;17,768
1903;54;0,01885;0,01868;0,5;44181,531;825,093;43768,984;754794,962;17,084
1903;55;0,02014;0,01994;0,5;43356,438;864,44;42924,217;711025,978;16,4
1903;56;0,02225;0,022;0,5;42491,997;935,036;42024,479;668101,76;15,723
1903;57;0,02449;0,0242;0,5;41556,962;1005,54;41054,192;626077,281;15,066
1903;58;0,02753;0,02716;0,5;40551,422;1101,284;40000,78;585023,089;14,427
1903;59;0,02744;0,02707;0,5;39450,138;1067,862;38916,207;545022,309;13,815
1903;60;0,03229;0,03177;0,5;38382,276;1219,542;37772,506;506106,102;13,186
1903;61;0,03206;0,03156;0,5;37162,735;1172,745;36576,362;468333,596;12,602
1903;62;0,03739;0,03671;0,5;35989,99;1321,109;35329,435;431757,234;11,997
1903;63;0,03897;0,03823;0,5;34668,881;1325,238;34006,262;396427,799;11,435
1903;64;0,03988;0,0391;0,5;33343,642;1303,858;32691,713;362421,537;10,869
1903;65;0,04567;0,04465;0,5;32039,784;1430,681;31324,444;329729,824;10,291
1903;66;0,05077;0,04951;0,5;30609,103;1515,588;29851,309;298405,38;9,749
1903;67;0,058;0,05636;0,5;29093,515;1639,855;28273,588;268554,071;9,231
1903;68;0,06716;0,06498;0,5;27453,66;1783,822;26561,749;240280,483;8,752
1903;69;0,06821;0,06596;0,5;25669,838;1693,082;24823,297;213718,735;8,326
1903;70;0,07993;0,07685;0,5;23976,756;1842,714;23055,399;188895,438;7,878
1903;71;0,078;0,07507;0,5;22134,042;1661,569;21303,257;165840,039;7,493
1903;72;0,09778;0,09323;0,5;20472,473;1908,584;19518,181;144536,782;7,06
1903;73;0,10077;0,09594;0,5;18563,889;1781,017;17673,381;125018,6;6,735
1903;74;0,10182;0,09689;0,5;16782,872;1626,121;15969,812;107345,22;6,396
1903;75;0,11741;0,1109;0,5;15156,751;1680,893;14316,304;91375,408;6,029
1903;76;0,1208;0,11392;0,5;13475,857;1535,179;12708,268;77059,104;5,718
1903;77;0,13508;0,12653;0,5;11940,678;1510,895;11185,23;64350,836;5,389
1903;78;0,15703;0,1456;0,5;10429,783;1518,588;9670,489;53165,606;5,097
1903;79;0,17101;0,15754;0,5;8911,195;1403,883;8209,253;43495,117;4,881
1903;80;0,17076;0,15733;0,5;7507,312;1181,13;6916,747;35285,864;4,7
1903;81;0,1633;0,15097;0,5;6326,181;955,056;5848,653;28369,117;4,484
1903;82;0,19529;0,17792;0,5;5371,125;955,63;4893,31;22520,464;4,193
1903;83;0,20694;0,18754;0,5;4415,495;828,061;4001,465;17627,154;3,992
1903;84;0,22192;0,19975;0,5;3587,434;716,603;3229,133;13625,689;3,798
1903;85;0,22992;0,20621;0,5;2870,831;591,994;2574,834;10396,556;3,621
1903;86;0,24315;0,21679;0,5;2278,837;494,036;2031,819;7821,722;3,432
1903;87;0,24983;0,22209;0,5;1784,802;396,384;1586,609;5789,902;3,244
1903;88;0,26924;0,2373;0,5;1388,417;329,466;1223,684;4203,293;3,027
1903;89;0,32804;0,28182;0,5;1058,951;298,433;909,735;2979,608;2,814
1903;90;0,32651;0,28069;0,5;760,519;213,469;653,784;2069,873;2,722
1903;91;0,34679;0,29554;0,5;547,05;161,676;466,212;1416,089;2,589
1903;92;0,36763;0,31055;0,5;385,374;119,677;325,536;949,877;2,465
1903;93;0,38898;0,32565;0,5;265,697;86,523;222,435;624,342;2,35
1903;94;0,41077;0,34078;0,5;179,174;61,058;148,644;401,906;2,243
1903;95;0,43291;0,35588;0,5;118,115;42,035;97,098;253,262;2,144
1903;96;0,45532;0,37089;0,5;76,08;28,217;61,972;156,164;2,053
1903;97;0,47792;0,38574;0,5;47,863;18,463;38,632;94,192;1,968
1903;98;0,50061;0,40039;0,5;29,4;11,772;23,515;55,56;1,89
1903;99;0,52329;0,41477;0,5;17,629;7,312;13,973;32,046;1,818
1903;100;0,54588;0,42883;0,5;10,317;4,424;8,105;18,073;1,752
1903;101;0,56828;0,44254;0,5;5,893;2,608;4,589;9,968;1,692
1903;102;0,5904;0,45584;0,5;3,285;1,497;2,536;5,379;1,638
1903;103;0,61217;0,46871;0,5;1,788;0,838;1,369;2,843;1,59
1903;104;0,63349;0,48111;0,5;0,95;0,457;0,721;1,474;1,552
1903;105;0,65431;1;1,528;0,493;0,493;0,753;0,753;1,528
1904;0;0,16507;0,14908;0,35;1e+05;14907,563;90310,084;4484252,023;44,843
1904;1;0,05128;0,05;0,5;85092,437;4254,493;82965,191;4393941,938;51,637
1904;2;0,02767;0,02729;0,5;80837,944;2206,428;79734,73;4310976,748;53,329
1904;3;0,01789;0,01773;0,5;78631,516;1394,141;77934,446;4231242,018;53,811
1904;4;0,01176;0,01169;0,5;77237,375;903,206;76785,772;4153307,572;53,773
1904;5;0,00762;0,00759;0,5;76334,169;579,704;76044,318;4076521,799;53,404
1904;6;0,00593;0,00591;0,5;75754,466;447,57;75530,681;4000477,482;52,808
1904;7;0,00483;0,00481;0,5;75306,896;362,576;75125,608;3924946,801;52,119
1904;8;0,00434;0,00433;0,5;74944,32;324,413;74782,113;3849821,193;51,369
1904;9;0,00371;0,0037;0,5;74619,907;276,442;74481,686;3775039,079;50,59
1904;10;0,00343;0,00343;0,5;74343,465;254,837;74216,047;3700557,393;49,776
1904;11;0,00365;0,00364;0,5;74088,628;270,008;73953,624;3626341,347;48,946
